SITEID,STARTDATE,ENDDATE,PBM,GOM,GEM,Valid_gem,gemValPct
NY20,5/20/2010 18:15,5/20/2010 20:15,4.341,3.706,1.392,22,100
NY20,5/20/2010 21:55,5/20/2010 23:55,4.043,0.097,1.49,22,100
NY20,5/21/2010 0:55,5/21/2010 2:55,6.043,1.148,1.449,22,100
NY20,5/21/2010 3:55,5/21/2010 5:55,4.099,0.768,1.45,22,100
NY20,5/21/2010 6:55,5/21/2010 8:55,3.728,0.563,1.334,22,100
NY20,5/21/2010 9:55,5/21/2010 11:55,4.425,0.719,1.227,22,100
NY20,5/21/2010 12:55,5/21/2010 14:55,3.629,1.711,1.492,22,100
NY20,5/25/2010 20:30,5/25/2010 22:30,5,-9,1.579,22,100
NY20,5/25/2010 23:30,5/26/2010 1:30,4.357,1.78,1.568,22,100
NY20,5/26/2010 2:30,5/26/2010 4:30,4.553,1.266,1.522,22,100
NY20,5/26/2010 5:30,5/26/2010 7:30,2.992,0.347,1.443,22,100
NY20,5/26/2010 8:30,5/26/2010 10:30,2.532,1.501,1.349,22,100
NY20,5/26/2010 11:30,5/26/2010 13:30,3.783,1.732,1.505,22,100
NY20,5/26/2010 14:30,5/26/2010 16:30,3.874,2.569,1.617,22,100
NY20,5/26/2010 18:10,5/26/2010 20:10,-9,-9,-9,11,50
NY20,5/26/2010 21:10,5/26/2010 23:10,-9,-9,-9,11,50
NY20,5/27/2010 0:10,5/27/2010 2:10,-9,-9,-9,11,50
NY20,5/27/2010 3:10,5/27/2010 5:10,-9,-9,-9,11,50
NY20,5/27/2010 6:10,5/27/2010 8:10,-9,-9,-9,11,50
NY20,5/27/2010 9:10,5/27/2010 11:10,-9,-9,-9,11,50
NY20,5/27/2010 12:10,5/27/2010 14:10,-9,-9,-9,11,50
NY20,5/27/2010 15:10,5/27/2010 17:10,-9,-9,-9,11,50
NY20,5/28/2010 11:15,5/28/2010 13:15,-9,1.724,1.039,22,100
NY20,5/28/2010 14:15,5/28/2010 16:15,2.096,3.938,1.304,20,90
NY20,5/28/2010 17:15,5/28/2010 19:15,2.465,5.831,1.303,22,100
NY20,5/28/2010 20:15,5/28/2010 22:15,3.77,2.661,1.299,22,100
NY20,5/28/2010 23:15,5/29/2010 1:15,4.076,1.519,1.253,22,100
NY20,5/29/2010 2:15,5/29/2010 4:15,2.597,0.846,1.163,22,100
NY20,5/29/2010 5:15,5/29/2010 7:15,2.987,0.802,1.084,22,100
NY20,5/29/2010 8:15,5/29/2010 10:15,2.274,0.666,0.956,22,100
NY20,5/29/2010 11:55,5/29/2010 13:55,3.374,0.504,1.13,22,100
NY20,5/29/2010 14:55,5/29/2010 16:55,6.723,2.126,1.298,22,100
NY20,5/29/2010 17:55,5/29/2010 19:55,6.987,1.58,1.289,22,100
NY20,5/29/2010 20:55,5/29/2010 22:55,7.197,1.721,1.271,22,100
NY20,5/29/2010 23:55,5/30/2010 1:55,5.346,0.731,1.237,22,100
NY20,5/30/2010 2:55,5/30/2010 4:55,4.702,0.519,1.123,22,100
NY20,5/30/2010 5:55,5/30/2010 7:55,3.083,0.789,1.097,22,100
NY20,5/30/2010 8:55,5/30/2010 10:55,2.282,0.577,1.04,22,100
NY20,5/30/2010 12:35,5/30/2010 14:35,2.52,1.063,1.217,22,100
NY20,5/31/2010 3:50,5/31/2010 5:35,-9,-9,1.192,19,100
NY20,5/31/2010 6:35,5/31/2010 8:35,-9,-9,1.194,22,100
NY20,5/31/2010 9:35,5/31/2010 11:35,1.934,1.179,1.173,22,100
NY20,5/31/2010 13:15,5/31/2010 15:15,11.443,2.905,1.359,22,100
NY20,5/31/2010 16:15,5/31/2010 18:15,13.191,4.755,1.451,22,100
NY20,5/31/2010 19:15,5/31/2010 21:15,14.933,3.641,1.538,22,100
NY20,5/31/2010 22:15,6/1/2010 0:15,11.93,2.33,1.42,22,100
NY20,6/1/2010 1:15,6/1/2010 3:15,6.196,0.819,1.293,22,100
NY20,6/1/2010 4:15,6/1/2010 6:15,6.446,-9,1.48,22,100
NY20,6/1/2010 7:15,6/1/2010 9:15,4.535,1.517,1.541,22,100
NY20,6/1/2010 10:15,6/1/2010 12:15,3.332,2.299,1.525,22,100
NY20,6/1/2010 14:55,6/1/2010 19:05,-9,-9,1.69,27,54
NY20,6/1/2010 20:05,6/1/2010 22:05,-9,-9,1.461,22,100
NY20,6/1/2010 23:05,6/2/2010 1:05,-9,1.796,1.249,22,100
NY20,6/2/2010 2:05,6/2/2010 4:05,3.556,1.313,0.827,22,100
NY20,6/2/2010 5:05,6/2/2010 7:05,3.734,-9,0.687,22,100
NY20,6/2/2010 8:05,6/2/2010 10:05,2.494,1.203,0.706,22,100
NY20,6/2/2010 11:05,6/2/2010 13:05,3.194,2.054,0.848,22,100
NY20,6/2/2010 14:05,6/2/2010 16:05,4.844,4.81,1.224,21,95
NY20,6/2/2010 18:05,6/2/2010 20:05,3.969,6.427,1.394,20,90
NY20,6/2/2010 21:05,6/2/2010 23:05,4.607,3.336,1.391,22,100
NY20,6/3/2010 0:05,6/3/2010 2:05,6.84,1.515,1.373,22,100
NY20,6/3/2010 3:05,6/3/2010 5:05,5.655,1.069,1.293,22,100
NY20,6/3/2010 6:05,6/3/2010 8:05,6.791,1.707,1.423,20,90
NY20,6/3/2010 9:05,6/3/2010 11:05,5.85,1.569,1.53,22,100
NY20,6/3/2010 12:05,6/3/2010 14:05,1.236,0.529,1.405,22,100
NY20,6/3/2010 15:05,6/3/2010 17:05,2.51,1.254,1.255,22,100
NY20,6/3/2010 19:05,6/3/2010 21:05,2.442,0.713,1.205,22,100
NY20,6/3/2010 22:05,6/4/2010 0:05,3.141,0.924,1.069,21,95
NY20,6/4/2010 1:05,6/4/2010 3:05,3.323,0.79,0.823,22,100
NY20,6/4/2010 4:05,6/4/2010 6:05,3.277,0.876,0.631,22,100
NY20,6/4/2010 7:05,6/4/2010 9:05,2.907,0.759,0.639,22,100
NY20,6/4/2010 10:05,6/4/2010 12:05,2.262,0.654,0.79,22,100
NY20,6/4/2010 13:05,6/4/2010 15:05,2.88,1.312,1.076,22,100
NY20,6/4/2010 16:05,6/4/2010 19:15,-9,-9,1.197,33,91
NY20,6/4/2010 20:15,6/4/2010 22:15,-9,-9,1.207,22,100
NY20,6/4/2010 23:15,6/5/2010 1:15,3.901,0.61,1.169,17,77
NY20,6/5/2010 2:15,6/5/2010 4:15,5.14,0.745,1.042,21,95
NY20,6/5/2010 5:15,6/5/2010 7:15,4.007,0.735,1.113,21,95
NY20,6/5/2010 8:15,6/5/2010 10:15,3.573,0,1.189,21,95
NY20,6/5/2010 11:15,6/5/2010 13:15,3.206,1.215,1.277,20,90
NY20,6/5/2010 14:15,6/5/2010 16:15,2.726,1.289,1.444,18,81
NY20,6/5/2010 17:55,6/5/2010 19:55,2.9,0.534,1.448,19,86
NY20,6/5/2010 20:55,6/5/2010 22:55,5.057,0.757,1.403,19,86
NY20,6/5/2010 23:55,6/6/2010 1:55,5.791,0.842,1.264,21,95
NY20,6/6/2010 2:55,6/6/2010 4:55,2.984,0.708,1.001,22,100
NY20,6/6/2010 5:55,6/6/2010 7:55,2.535,0.531,1.06,22,100
NY20,6/6/2010 8:55,6/6/2010 10:55,2.639,0.47,1.075,22,100
NY20,6/6/2010 11:55,6/6/2010 13:55,2.273,0.643,1.163,22,100
NY20,6/6/2010 14:55,6/6/2010 16:55,0.974,0.804,1.232,22,100
NY20,6/6/2010 18:35,6/6/2010 20:35,1.304,0.537,1.157,22,100
NY20,6/6/2010 21:35,6/6/2010 23:35,0.539,-0.306,1.034,22,100
NY20,6/7/2010 0:35,6/7/2010 2:35,1.928,0.346,1.006,22,100
NY20,6/7/2010 3:35,6/7/2010 5:35,2.296,0.335,0.845,22,100
NY20,6/7/2010 6:35,6/7/2010 8:35,1.921,0.352,0.738,22,100
NY20,6/7/2010 9:35,6/7/2010 11:35,2.198,0.382,0.772,22,100
NY20,6/7/2010 12:35,6/7/2010 14:35,3.501,0,0.942,22,100
NY20,6/7/2010 15:35,6/7/2010 17:35,3.938,0.982,1.146,22,100
NY20,6/7/2010 19:15,6/7/2010 21:15,5.486,0.887,1.165,22,100
NY20,6/7/2010 22:15,6/8/2010 0:15,5.75,0.473,1.081,22,100
NY20,6/8/2010 1:15,6/8/2010 3:15,4.533,0.248,0.933,22,100
NY20,6/8/2010 4:15,6/8/2010 6:15,3.802,0.24,0.815,22,100
NY20,6/8/2010 7:15,6/8/2010 9:15,3.167,0.366,0.702,22,100
NY20,6/8/2010 10:15,6/8/2010 12:15,1.921,0.367,0.841,22,100
NY20,6/8/2010 13:15,6/8/2010 15:15,1.738,0.614,1.136,22,100
NY20,6/8/2010 16:15,6/8/2010 20:05,-9,-9,1.235,25,56
NY20,6/8/2010 21:05,6/8/2010 23:05,-9,-9,1.197,22,100
NY20,6/9/2010 0:05,6/9/2010 2:05,4.34,0.171,1.114,22,100
NY20,6/9/2010 3:05,6/9/2010 5:05,3.799,0,0.858,22,100
NY20,6/9/2010 6:05,6/9/2010 8:05,3.442,0,0.633,22,100
NY20,6/9/2010 9:05,6/9/2010 11:05,2.756,0.251,0.583,22,100
NY20,6/9/2010 12:05,6/9/2010 14:05,3.496,0.685,0.909,22,100
NY20,6/9/2010 15:05,6/9/2010 17:05,3.909,2.387,1.209,22,100
NY20,6/9/2010 19:05,6/9/2010 21:05,4.293,1.688,1.25,22,100
NY20,6/9/2010 22:05,6/10/2010 0:05,4.59,0.326,1.222,22,100
NY20,6/10/2010 1:05,6/10/2010 3:05,2.79,0.516,1.217,22,100
NY20,6/10/2010 4:05,6/10/2010 6:05,1.447,0.377,1.205,22,100
NY20,6/10/2010 7:05,6/10/2010 9:05,1.294,0.348,1.163,22,100
NY20,6/10/2010 10:05,6/10/2010 12:05,0.745,0.38,1.127,22,100
NY20,6/10/2010 13:05,6/10/2010 15:05,1.179,1.344,1.123,22,100
NY20,6/10/2010 16:05,6/10/2010 18:05,1.312,0.75,1.306,22,100
NY20,6/10/2010 20:05,6/10/2010 22:05,2.177,0.69,1.153,22,100
NY20,6/10/2010 23:05,6/11/2010 1:05,1.788,0.733,0.975,22,100
NY20,6/11/2010 2:05,6/11/2010 4:05,2.389,0.336,0.872,22,100
NY20,6/11/2010 5:05,6/11/2010 7:05,1.469,0.248,0.831,22,100
NY20,6/11/2010 8:05,6/11/2010 10:05,1.227,0.256,0.762,22,100
NY20,6/11/2010 11:05,6/11/2010 13:05,1.136,0.586,1.009,22,100
NY20,6/11/2010 14:05,6/11/2010 16:05,1.226,0.749,1.1,22,100
NY20,6/11/2010 17:05,6/11/2010 19:05,2.205,0.694,1.087,22,100
NY20,6/11/2010 21:05,6/11/2010 23:05,2.959,0.425,1.093,22,100
NY20,6/12/2010 0:05,6/12/2010 2:05,2.985,0.209,0.967,22,100
NY20,6/12/2010 3:05,6/12/2010 5:05,3.097,0.222,0.653,22,100
NY20,6/12/2010 6:05,6/12/2010 8:05,2.565,0,0.478,22,100
NY20,6/12/2010 9:05,6/12/2010 11:05,2.248,0,0.482,22,100
NY20,6/12/2010 12:05,6/12/2010 14:05,4.577,0.511,0.862,22,100
NY20,6/12/2010 15:05,6/12/2010 17:05,3.467,0.505,1.158,22,100
NY20,6/12/2010 18:05,6/12/2010 20:05,2.602,0.199,1.177,22,100
NY20,6/12/2010 22:05,6/13/2010 0:05,2.187,0.533,1.128,22,100
NY20,6/13/2010 1:05,6/13/2010 3:05,1.985,0.383,1.08,22,100
NY20,6/13/2010 4:05,6/13/2010 6:05,1.657,0,1.024,22,100
NY20,6/13/2010 7:05,6/13/2010 9:05,1.402,0.551,0.965,22,100
NY20,6/13/2010 10:05,6/13/2010 12:05,1.187,0.359,0.852,22,100
NY20,6/13/2010 13:05,6/13/2010 15:05,1.112,0.581,1.135,22,100
NY20,6/13/2010 16:05,6/13/2010 18:05,1.274,0.508,1.181,22,100
NY20,6/13/2010 19:05,6/13/2010 21:05,1.539,0.747,1.157,22,100
NY20,6/13/2010 23:05,6/14/2010 1:05,2.255,0.593,1.081,22,100
NY20,6/14/2010 2:05,6/14/2010 4:05,1.526,0.436,0.747,22,100
NY20,6/14/2010 5:05,6/14/2010 7:05,1.289,0.301,0.576,22,100
NY20,6/14/2010 8:05,6/14/2010 10:05,1.264,0,0.528,22,100
NY20,6/14/2010 11:05,6/14/2010 13:05,1.105,0.219,0.602,22,100
NY20,6/14/2010 14:05,6/14/2010 16:10,-9,-9,-9,11,47
NY20,6/14/2010 17:15,6/14/2010 19:15,-9,-9,1.225,22,100
NY20,6/14/2010 20:15,6/14/2010 22:15,8,1.453,1.199,22,100
NY20,6/15/2010 0:05,6/15/2010 2:05,4.693,0.858,1.064,22,100
NY20,6/15/2010 3:05,6/15/2010 5:05,3.207,0.475,0.914,22,100
NY20,6/15/2010 6:05,6/15/2010 8:05,2.794,0.618,0.757,22,100
NY20,6/15/2010 9:05,6/15/2010 11:05,2.189,0.52,0.688,22,100
NY20,6/15/2010 12:05,6/15/2010 14:05,5.478,0.732,0.957,22,100
NY20,6/15/2010 15:05,6/15/2010 17:05,5.637,1.955,1.085,22,100
NY20,6/15/2010 18:05,6/15/2010 20:05,5.05,3.49,1.188,22,100
NY20,6/15/2010 21:05,6/15/2010 23:05,4.199,1.819,1.196,22,100
NY20,6/16/2010 1:05,6/16/2010 3:00,-9,-9,1.224,21,100
NY20,6/16/2010 4:00,6/16/2010 6:00,-9,-9,1.155,22,100
NY20,6/16/2010 7:00,6/16/2010 9:00,11.815,0.507,1.051,22,100
NY20,6/16/2010 10:00,6/16/2010 12:00,8.917,0.274,0.984,22,100
NY20,6/16/2010 13:00,6/16/2010 15:00,10.614,0.975,1.132,22,100
NY20,6/16/2010 16:00,6/16/2010 18:00,9.555,0.354,1.234,22,100
NY20,6/16/2010 19:00,6/16/2010 21:00,7.231,0.485,1.179,22,100
NY20,6/16/2010 22:00,6/17/2010 0:00,3.699,0.315,1.202,22,100
NY20,6/17/2010 1:00,6/17/2010 4:05,-9,-9,1.26,23,65
NY20,6/17/2010 5:05,6/17/2010 7:05,-9,-9,1.183,22,100
NY20,6/17/2010 8:05,6/17/2010 10:05,0.333,0,1.075,22,100
NY20,6/17/2010 11:05,6/17/2010 13:05,0.29,0.178,1.117,22,100
NY20,6/17/2010 14:05,6/17/2010 16:05,0.677,0.428,1.218,22,100
NY20,6/17/2010 17:05,6/17/2010 19:05,4.684,0.578,1.245,22,100
NY20,6/17/2010 20:05,6/17/2010 22:05,7.233,0.795,1.288,22,100
NY20,6/17/2010 23:05,6/18/2010 1:05,6.422,0,1.216,22,100
NY20,6/18/2010 3:05,6/18/2010 5:05,5.068,0.522,1.054,22,100
NY20,6/18/2010 6:05,6/18/2010 8:05,4.057,0.149,0.901,22,100
NY20,6/18/2010 9:05,6/18/2010 11:05,3.62,0,0.544,22,100
NY20,6/18/2010 12:05,6/18/2010 14:05,5.716,0.366,1.032,22,100
NY20,6/18/2010 15:05,6/18/2010 17:05,6.453,1.312,1.245,22,100
NY20,6/18/2010 18:05,6/18/2010 20:05,7.442,1.648,1.317,22,100
NY20,6/18/2010 21:05,6/18/2010 23:05,7.132,1.054,1.295,22,100
NY20,6/19/2010 0:05,6/19/2010 2:05,5.872,0.53,1.229,22,100
NY20,6/19/2010 4:05,6/19/2010 6:05,4.968,0.198,1.038,22,100
NY20,6/19/2010 7:05,6/19/2010 9:05,4.082,0,0.757,22,100
NY20,6/19/2010 10:05,6/19/2010 12:05,4.066,0,0.794,22,100
NY20,6/19/2010 13:05,6/19/2010 15:05,6.776,0.996,1.262,22,100
NY20,6/19/2010 16:05,6/19/2010 18:05,6.167,4.956,1.257,22,100
NY20,6/19/2010 19:05,6/19/2010 21:05,4.854,1.579,1.309,22,100
NY20,6/19/2010 22:05,6/20/2010 0:05,4.955,0.784,1.432,22,100
NY20,6/20/2010 1:05,6/20/2010 3:05,3.364,0.327,1.327,22,100
NY20,6/20/2010 5:05,6/20/2010 7:05,1.806,0.277,1.214,22,100
NY20,6/20/2010 8:05,6/20/2010 10:05,1.449,0,1.01,22,100
NY20,6/20/2010 11:05,6/20/2010 13:05,1.625,0,1.07,22,100
NY20,6/24/2010 4:00,6/24/2010 4:05,-9,-9,1.243,1,100
NY20,6/24/2010 5:05,6/24/2010 7:05,-9,-9,1.195,22,100
NY20,6/24/2010 9:05,6/24/2010 11:05,2.537,0.236,1.383,22,100
NY20,6/24/2010 12:05,6/24/2010 14:05,0.944,0.403,1.547,22,100
NY20,6/24/2010 15:05,6/24/2010 17:05,1.343,0.267,1.417,22,100
NY20,6/24/2010 18:05,6/24/2010 20:05,1.399,0.012,1.299,22,100
NY20,6/24/2010 21:05,6/24/2010 23:05,1.187,0,1.294,22,100
NY20,6/25/2010 0:05,6/25/2010 2:05,2.365,0,1.173,22,100
NY20,6/25/2010 3:05,6/25/2010 5:05,3.092,0.233,0.973,22,100
NY20,6/25/2010 6:05,6/25/2010 8:05,3.349,0,0.836,22,100
NY20,6/25/2010 10:05,6/25/2010 12:05,2.123,0.209,0.656,22,100
NY20,6/25/2010 13:05,6/25/2010 16:15,-9,-9,0.999,21,58
NY20,6/25/2010 17:20,6/25/2010 19:20,-9,-9,1.308,22,100
NY20,6/25/2010 20:20,6/25/2010 22:20,7.479,1.28,1.406,22,100
NY20,6/25/2010 23:20,6/26/2010 1:20,8.176,0.351,1.294,22,100
NY20,6/26/2010 2:20,6/26/2010 4:20,5.761,0,1.1,22,100
NY20,6/26/2010 5:20,6/26/2010 7:20,5.56,0,0.805,22,100
NY20,6/26/2010 8:20,6/26/2010 10:20,5.025,0.229,0.732,22,100
NY20,6/26/2010 11:20,6/26/2010 14:05,-9,-9,0.967,23,74
NY20,6/26/2010 15:05,6/26/2010 17:05,-9,-9,1.148,22,100
NY20,6/26/2010 18:05,6/26/2010 20:05,5.549,0.171,1.358,22,100
NY20,6/26/2010 21:05,6/26/2010 23:05,5.572,0.117,1.235,22,100
NY20,6/27/2010 0:05,6/27/2010 2:05,4.254,0,1.021,22,100
NY20,6/27/2010 3:05,6/27/2010 5:05,4.418,0,0.888,22,100
NY20,6/27/2010 6:05,6/27/2010 8:05,4.229,0,0.859,22,100
NY20,6/27/2010 9:05,6/27/2010 11:05,4.935,0.161,0.649,22,100
NY20,6/27/2010 13:05,6/27/2010 15:05,3.825,0.368,1.225,22,100
NY20,6/27/2010 16:05,6/27/2010 18:05,3.921,0.654,1.368,22,100
NY20,6/27/2010 19:05,6/27/2010 21:05,3.104,0.549,1.381,22,100
NY20,6/27/2010 22:05,6/28/2010 0:05,2.394,0,1.31,22,100
NY20,6/28/2010 1:05,6/28/2010 3:05,2.116,0.246,1.201,22,100
NY20,6/28/2010 4:05,6/28/2010 8:35,-9,-9,1.467,46,88
NY20,6/28/2010 9:35,6/28/2010 11:35,-9,-9,1.44,22,100
NY20,6/28/2010 12:35,6/28/2010 14:35,0.617,0,1.488,22,100
NY20,6/28/2010 15:35,6/28/2010 17:35,0.859,0.307,1.323,22,100
NY20,6/28/2010 18:35,6/28/2010 20:35,0.975,0,1.289,22,100
NY20,6/28/2010 21:35,6/28/2010 23:35,2.113,0.05,1.26,22,100
NY20,6/29/2010 0:35,6/29/2010 2:35,1.612,0,1.11,22,100
NY20,6/29/2010 3:35,6/29/2010 5:35,1.246,0.077,0.968,22,100
NY20,6/29/2010 7:15,6/29/2010 9:15,1.595,0,0.815,22,100
NY20,6/29/2010 10:15,6/29/2010 12:15,2.355,0.113,1.001,22,100
NY20,6/29/2010 13:15,6/29/2010 15:15,2.692,0,1.17,22,100
NY20,6/29/2010 16:15,6/29/2010 18:15,3.44,0.5,1.125,22,100
NY20,6/29/2010 19:15,6/29/2010 21:15,3.744,0,1.134,22,100
NY20,6/29/2010 22:15,6/30/2010 0:15,4.308,0,1.108,22,100
NY20,6/30/2010 1:15,6/30/2010 3:15,2.37,0,0.953,22,100
NY20,6/30/2010 4:15,6/30/2010 6:15,1.563,0,0.892,22,100
NY20,6/30/2010 7:55,6/30/2010 9:55,1.294,0,1.002,22,100
NY20,6/30/2010 10:55,6/30/2010 12:55,1.421,0,1.017,22,100
NY20,6/30/2010 13:55,6/30/2010 15:55,2.565,0.008,1.183,22,100
NY20,6/30/2010 16:55,6/30/2010 18:55,3.297,0.323,1.232,22,100
NY20,6/30/2010 19:55,6/30/2010 21:55,2.628,0,1.189,22,100
NY20,6/30/2010 22:55,7/1/2010 0:55,3.597,0,1.134,22,100
NY20,7/1/2010 1:55,7/1/2010 3:55,2.07,0.13,1.016,22,100
NY20,7/1/2010 4:55,7/1/2010 6:55,1.76,0.006,1.045,22,100
NY20,7/1/2010 8:35,7/1/2010 10:35,0.836,0.316,0.922,22,100
NY20,7/1/2010 11:35,7/1/2010 13:35,0.586,0.198,0.87,22,100
NY20,7/1/2010 14:35,7/1/2010 16:35,0.983,0.281,0.92,22,100
NY20,7/1/2010 17:35,7/1/2010 19:35,1.576,0,0.993,22,100
NY20,7/1/2010 20:35,7/1/2010 22:35,2.051,0,1.051,22,100
NY20,7/1/2010 23:35,7/2/2010 1:35,2.317,0,0.829,22,100
NY20,7/2/2010 2:35,7/2/2010 4:35,2.443,0.267,0.749,22,100
NY20,7/2/2010 5:35,7/2/2010 7:35,1.528,0,0.559,22,100
NY20,7/2/2010 9:15,7/2/2010 11:15,1.951,0.078,0.593,22,100
NY20,7/2/2010 12:15,7/2/2010 14:15,2.828,0.259,0.946,22,100
NY20,7/2/2010 15:15,7/2/2010 17:15,3.927,0.346,1.242,22,100
NY20,7/2/2010 18:15,7/2/2010 20:15,4.699,0.71,1.271,22,100
NY20,7/2/2010 21:15,7/2/2010 23:15,4.445,0.334,1.218,22,100
NY20,7/3/2010 0:15,7/3/2010 2:15,4.646,0.218,1.111,22,100
NY20,7/3/2010 3:15,7/3/2010 5:15,5.074,0.157,1.046,22,100
NY20,7/3/2010 6:15,7/3/2010 8:15,3.631,0,0.887,22,100
NY20,7/3/2010 9:55,7/3/2010 11:55,3.513,0,0.615,22,100
NY20,7/3/2010 12:55,7/3/2010 14:55,6.82,1.017,1.129,22,100
NY20,7/3/2010 15:55,7/3/2010 17:55,7.444,1.658,1.189,22,100
NY20,7/3/2010 18:55,7/3/2010 20:55,4.558,2.232,1.165,22,100
NY20,7/3/2010 21:55,7/3/2010 23:55,3.299,0.918,1.125,22,100
NY20,7/4/2010 0:55,7/4/2010 2:55,2.819,0,1.115,22,100
NY20,7/4/2010 3:55,7/4/2010 5:55,4.152,0,1.114,22,100
NY20,7/4/2010 6:55,7/4/2010 8:55,3.367,0,1.046,22,100
NY20,7/4/2010 10:35,7/4/2010 12:30,-9,-9,0.901,21,100
NY20,7/4/2010 13:30,7/4/2010 15:30,-9,-9,1.199,22,100
NY20,7/4/2010 16:30,7/4/2010 18:30,6.24,1.218,1.222,22,100
NY20,7/4/2010 19:30,7/4/2010 21:30,5.068,2.313,1.223,22,100
NY20,7/4/2010 22:30,7/5/2010 0:30,2.94,0.885,1.122,22,100
NY20,7/5/2010 1:30,7/5/2010 3:30,4.868,0.423,1.154,22,100
NY20,7/5/2010 4:30,7/5/2010 6:30,4.432,0,1.136,22,100
NY20,7/5/2010 7:30,7/5/2010 9:30,4.409,0,1.079,22,100
NY20,7/5/2010 10:30,7/5/2010 13:15,-9,-9,1.131,23,74
NY20,7/5/2010 14:15,7/5/2010 16:15,-9,-9,1.452,22,100
NY20,7/5/2010 17:15,7/5/2010 19:15,2.116,0.775,1.385,22,100
NY20,7/5/2010 20:15,7/5/2010 22:15,2.09,0.925,1.302,22,100
NY20,7/5/2010 23:15,7/6/2010 1:15,1.974,0,1.302,22,100
NY20,7/6/2010 2:15,7/6/2010 4:15,1.428,0.169,1.344,22,100
NY20,7/6/2010 5:15,7/6/2010 7:15,2.63,0,1.344,22,100
NY20,7/6/2010 8:15,7/6/2010 10:15,2.286,0,1.194,22,100
NY20,7/6/2010 11:55,7/6/2010 13:55,3.219,0.286,1.382,22,100
NY20,7/6/2010 14:55,7/6/2010 16:55,2.046,0.829,1.413,22,100
NY20,7/6/2010 17:55,7/6/2010 19:55,2.111,0.855,1.374,22,100
NY20,7/6/2010 20:55,7/6/2010 22:55,2.464,1.031,1.331,22,100
NY20,7/6/2010 23:55,7/7/2010 1:55,2.811,0.315,1.364,22,100
NY20,7/7/2010 2:55,7/7/2010 4:55,2.817,0.003,1.293,22,100
NY20,7/7/2010 5:55,7/7/2010 7:55,2.287,0,0.921,22,100
NY20,7/7/2010 8:55,7/7/2010 10:55,1.949,0,0.614,22,100
NY20,7/7/2010 12:35,7/7/2010 14:35,2.982,0.756,1.211,22,100
NY20,7/7/2010 15:35,7/7/2010 17:35,3.602,2.087,1.31,22,100
NY20,7/7/2010 18:35,7/7/2010 20:35,3.592,1.4,1.284,22,100
NY20,7/7/2010 21:35,7/7/2010 23:35,2.789,0.824,1.313,22,100
NY20,7/8/2010 0:35,7/8/2010 2:35,3.583,0,1.324,22,100
NY20,7/8/2010 3:35,7/8/2010 5:35,3.355,0,1.261,22,100
NY20,7/8/2010 6:35,7/8/2010 8:35,2.639,0,0.916,22,100
NY20,7/8/2010 9:35,7/8/2010 11:35,1.752,0,0.684,22,100
NY20,7/8/2010 13:15,7/8/2010 17:15,-9,-9,-9,22,47
NY20,7/8/2010 18:20,7/8/2010 20:20,-9,-9,1.543,20,90
NY20,7/8/2010 21:20,7/8/2010 23:20,7.421,1.786,1.411,22,100
NY20,7/9/2010 0:20,7/9/2010 2:20,5.621,2.192,2.104,22,100
NY20,7/9/2010 3:20,7/9/2010 5:20,5.959,0.782,1.48,22,100
NY20,7/9/2010 6:20,7/9/2010 8:20,11.595,0.476,1.383,22,100
NY20,7/9/2010 9:20,7/9/2010 11:20,5.056,0.566,1.367,22,100
NY20,7/9/2010 12:20,7/9/2010 14:20,3.182,0.678,1.433,22,100
NY20,7/9/2010 15:20,7/9/2010 18:05,-9,-9,1.374,23,74
NY20,7/9/2010 19:05,7/9/2010 21:05,-9,-9,1.355,22,100
NY20,7/9/2010 22:05,7/10/2010 0:05,0.974,0.673,1.238,22,100
NY20,7/10/2010 1:05,7/10/2010 3:05,1.377,0.237,1.167,22,100
NY20,7/10/2010 4:05,7/10/2010 6:05,0.733,0.284,1.333,22,100
NY20,7/10/2010 7:05,7/10/2010 9:05,1.598,0.529,1.198,22,100
NY20,7/10/2010 10:05,7/10/2010 12:05,1.328,0.375,1.123,22,100
NY20,7/10/2010 13:05,7/10/2010 15:05,1.315,0.461,1.184,22,100
NY20,7/10/2010 16:45,7/10/2010 18:45,2.917,0.931,1.222,22,100
NY20,7/10/2010 19:45,7/10/2010 21:45,4.054,0.865,1.192,22,100
NY20,7/10/2010 22:45,7/11/2010 0:45,5.24,0.458,1.083,22,100
NY20,7/11/2010 1:45,7/11/2010 3:45,5.557,0,0.869,22,100
NY20,7/11/2010 4:45,7/11/2010 6:45,3.632,0.206,0.699,22,100
NY20,7/11/2010 7:45,7/11/2010 9:45,3.168,0.201,0.56,22,100
NY20,7/11/2010 10:45,7/11/2010 12:45,3.112,0.291,0.601,22,100
NY20,7/11/2010 13:45,7/11/2010 15:45,3.902,1.061,1.13,22,100
NY20,7/11/2010 17:25,7/11/2010 19:25,5.087,1.671,1.242,22,100
NY20,7/11/2010 20:25,7/11/2010 22:25,5.828,1.095,1.219,22,100
NY20,7/11/2010 23:25,7/12/2010 1:25,5.823,0.675,1.146,22,100
NY20,7/12/2010 2:25,7/12/2010 4:25,5.73,0.432,1.07,22,100
NY20,7/12/2010 5:25,7/12/2010 7:25,5.165,0.166,0.757,22,100
NY20,7/12/2010 8:25,7/12/2010 10:25,4.431,0,0.534,22,100
NY20,7/12/2010 11:25,7/12/2010 13:25,4.616,0,0.738,22,100
