SITEID,STARTDATE,ENDDATE,PBM,GOM,GEM,Valid_gem,gemValPct
VT99,12/20/2010 14:00,12/20/2010 17:05,2.358,1.288,1.801,23,65
VT99,12/20/2010 18:05,12/20/2010 21:05,1.519,1.301,1.74,23,67
VT99,12/20/2010 22:05,12/21/2010 0:05,1.671,0.955,1.725,22,100
VT99,12/21/2010 1:05,12/21/2010 3:05,0.315,0.785,1.686,22,100
VT99,12/21/2010 4:05,12/21/2010 6:05,1.256,1.094,1.699,22,100
VT99,12/21/2010 7:05,12/21/2010 9:05,1.448,1.84,1.682,22,100
VT99,12/21/2010 10:05,12/21/2010 12:05,0,2.326,1.643,22,100
VT99,12/21/2010 13:05,12/21/2010 15:05,0.774,1.427,1.658,22,100
VT99,12/21/2010 16:00,12/21/2010 19:05,0.935,0.588,1.671,23,65
VT99,12/21/2010 20:05,12/21/2010 22:05,0.796,0.874,1.648,22,100
VT99,12/21/2010 23:05,12/22/2010 1:05,0,0.764,1.642,22,100
VT99,12/22/2010 2:05,12/22/2010 4:05,0.471,0.856,1.636,22,100
VT99,12/22/2010 5:05,12/22/2010 7:05,0.565,0.78,1.646,22,100
VT99,12/22/2010 8:05,12/22/2010 10:05,0.473,0.462,1.63,22,100
VT99,12/22/2010 11:05,12/22/2010 13:05,0.683,0.343,1.631,22,100
VT99,12/22/2010 14:05,12/22/2010 16:05,0.511,0,1.62,22,100
VT99,12/22/2010 17:00,12/22/2010 20:05,0.358,0.533,1.601,23,65
VT99,12/22/2010 21:05,12/22/2010 23:05,0.436,0.614,1.601,22,100
VT99,12/23/2010 0:05,12/23/2010 2:05,0.504,1.514,1.593,22,100
VT99,12/23/2010 3:10,12/23/2010 5:10,0.596,2.286,1.618,22,100
VT99,12/23/2010 6:10,12/23/2010 8:10,0,1.831,1.598,22,100
VT99,12/23/2010 9:10,12/23/2010 11:10,0.669,7.575,1.669,22,100
VT99,12/23/2010 12:10,12/23/2010 14:10,0.466,2.463,1.587,22,100
VT99,12/23/2010 15:10,12/23/2010 17:10,0,2.818,1.628,22,100
VT99,12/23/2010 18:05,12/23/2010 21:05,0.308,1.045,1.607,24,70
VT99,12/23/2010 22:05,12/24/2010 0:05,0.414,0.728,1.584,22,100
VT99,12/24/2010 1:05,12/24/2010 3:05,0.542,0.659,1.583,22,100
VT99,12/24/2010 4:05,12/24/2010 6:05,1.33,4.468,1.647,22,100
VT99,12/24/2010 7:05,12/24/2010 9:05,3.179,4.952,1.701,22,100
VT99,12/24/2010 10:05,12/24/2010 12:05,0.901,1.502,1.603,22,100
VT99,12/24/2010 13:05,12/24/2010 15:05,0.709,0.464,1.582,22,100
VT99,12/24/2010 16:05,12/24/2010 18:05,1.074,0.732,1.602,22,100
VT99,12/24/2010 19:00,12/24/2010 22:05,0.385,1.093,1.591,23,65
VT99,12/24/2010 23:05,12/25/2010 1:05,0.956,1.103,1.555,22,100
VT99,12/25/2010 2:05,12/25/2010 4:05,1.36,1.161,1.591,22,100
VT99,12/25/2010 5:05,12/25/2010 7:05,0,0.662,1.579,22,100
VT99,12/25/2010 8:05,12/25/2010 10:05,1.046,0.665,1.591,22,100
VT99,12/25/2010 11:05,12/25/2010 13:05,2.723,3.339,1.598,22,100
VT99,12/25/2010 14:05,12/25/2010 16:05,3.49,1.216,1.619,22,100
VT99,12/25/2010 17:10,12/25/2010 19:10,1.437,0.808,1.607,22,100
VT99,12/25/2010 20:05,12/25/2010 23:05,0.632,0.365,1.601,24,70
VT99,12/26/2010 0:05,12/26/2010 2:05,0,0.31,1.591,22,100
VT99,12/26/2010 3:05,12/26/2010 5:05,0.259,2.824,1.607,22,100
VT99,12/26/2010 6:05,12/26/2010 8:05,1.801,0.461,1.606,22,100
VT99,12/26/2010 9:05,12/26/2010 11:05,0,0,1.591,22,100
VT99,12/26/2010 12:05,12/26/2010 14:05,0,1.632,1.6,22,100
VT99,12/26/2010 15:05,12/26/2010 17:05,0,1.14,1.59,22,100
VT99,12/26/2010 18:05,12/26/2010 20:05,1.976,0.637,1.6,22,100
VT99,12/26/2010 21:00,12/27/2010 0:05,1.062,0,1.574,23,65
VT99,12/27/2010 1:05,12/27/2010 3:05,0,0.935,1.544,22,100
VT99,12/27/2010 4:05,12/27/2010 6:05,0.69,0,1.572,22,100
VT99,12/27/2010 7:05,12/27/2010 9:05,0.406,0,1.572,21,95
VT99,12/27/2010 10:05,12/27/2010 12:05,0.348,0,1.559,22,100
VT99,12/27/2010 13:05,12/27/2010 15:05,0,0,1.566,22,100
VT99,12/27/2010 16:05,12/27/2010 18:05,0,0.643,1.583,22,100
VT99,12/27/2010 19:05,12/27/2010 21:05,0,0.56,1.586,22,100
VT99,12/27/2010 22:00,12/28/2010 1:05,0,7.301,1.594,23,65
VT99,12/28/2010 2:05,12/28/2010 4:05,1.573,0,1.598,22,100
VT99,12/28/2010 5:05,12/28/2010 7:05,1.547,0,1.599,22,100
VT99,12/28/2010 8:05,12/28/2010 10:05,0,1.776,1.599,22,100
VT99,12/28/2010 11:05,12/28/2010 13:05,0,0.415,1.59,22,100
VT99,12/28/2010 14:05,12/28/2010 16:05,0,0.64,1.62,22,100
VT99,12/28/2010 17:05,12/28/2010 19:05,0.424,2.191,1.62,22,100
VT99,12/28/2010 20:05,12/28/2010 22:05,0,2.745,1.611,22,100
VT99,12/28/2010 23:00,12/29/2010 2:05,0,1.449,1.603,23,65
VT99,12/29/2010 3:05,12/29/2010 5:05,0.887,0.974,1.615,22,100
VT99,12/29/2010 6:05,12/29/2010 8:05,0,0.919,1.622,22,100
VT99,12/29/2010 9:05,12/29/2010 11:05,0.477,0.77,1.612,22,100
VT99,12/29/2010 12:05,12/29/2010 14:05,0.257,0.889,1.604,22,100
VT99,12/29/2010 15:05,12/29/2010 17:05,0,0.53,1.651,22,100
VT99,12/29/2010 18:05,12/29/2010 20:05,0.821,0.554,1.682,22,100
VT99,12/29/2010 21:05,12/29/2010 23:05,1.009,0.617,1.689,22,100
VT99,12/30/2010 0:00,12/30/2010 3:05,1.011,0.44,1.673,23,65
VT99,12/30/2010 4:05,12/30/2010 6:05,0.913,0,1.673,22,100
VT99,12/30/2010 7:05,12/30/2010 9:05,0,0.706,1.676,22,100
VT99,12/30/2010 10:05,12/30/2010 12:05,0,0,1.676,22,100
VT99,12/30/2010 13:05,12/30/2010 15:05,0,0.575,1.663,22,100
VT99,12/30/2010 16:05,12/30/2010 18:05,0.412,1.699,1.718,22,100
VT99,12/30/2010 19:05,12/30/2010 21:05,1.366,0.962,1.712,22,100
VT99,12/30/2010 22:05,12/31/2010 0:05,1.259,0.59,1.684,22,100
VT99,12/31/2010 1:00,12/31/2010 4:05,0,2.836,1.684,23,65
VT99,12/31/2010 5:05,12/31/2010 7:05,0.661,1.811,1.655,22,100
VT99,12/31/2010 8:05,12/31/2010 10:05,1.215,1.561,1.648,22,100
VT99,12/31/2010 11:05,12/31/2010 13:05,0,1.197,1.71,22,100
VT99,12/31/2010 14:05,12/31/2010 16:05,0.941,1.126,1.694,22,100
VT99,12/31/2010 17:05,12/31/2010 19:05,1.263,2.637,1.756,22,100
VT99,12/31/2010 20:05,12/31/2010 22:05,0,5.784,1.763,22,100
VT99,12/31/2010 23:05,1/1/2011 1:05,0,6.767,1.684,22,100
VT99,1/1/2011 2:00,1/1/2011 5:05,1.682,3.067,1.679,23,65
VT99,1/1/2011 6:05,1/1/2011 8:05,1.156,1.537,1.846,22,100
VT99,1/1/2011 9:05,1/1/2011 11:05,1.161,1.636,1.789,22,100
VT99,1/1/2011 12:05,1/1/2011 14:05,1.025,1.126,1.822,22,100
VT99,1/1/2011 15:05,1/1/2011 17:05,0.726,1.312,1.791,22,100
VT99,1/1/2011 18:05,1/1/2011 20:05,0.819,1.282,1.853,22,100
VT99,1/1/2011 21:05,1/1/2011 23:05,0.767,3.799,1.627,22,100
VT99,1/2/2011 0:05,1/2/2011 2:05,1.567,2.842,1.639,22,100
VT99,1/2/2011 3:00,1/2/2011 6:05,2.071,2.741,1.661,23,65
VT99,1/2/2011 7:05,1/2/2011 9:05,2.627,3.024,1.711,22,100
VT99,1/2/2011 10:05,1/2/2011 12:05,2.278,1.879,1.737,22,100
VT99,1/2/2011 13:05,1/2/2011 15:05,1.51,0.896,1.638,22,100
VT99,1/2/2011 16:05,1/2/2011 18:05,1.513,0.951,1.63,22,100
VT99,1/2/2011 19:05,1/2/2011 21:05,1.679,0.983,1.644,22,100
VT99,1/2/2011 22:05,1/3/2011 0:05,1.674,0.311,1.609,22,100
VT99,1/3/2011 1:05,1/3/2011 3:05,0.989,0.377,1.634,22,100
VT99,1/3/2011 4:00,1/3/2011 7:05,1.103,0,1.633,23,65
VT99,1/3/2011 8:05,1/3/2011 10:05,1.209,0.25,1.608,22,100
VT99,1/3/2011 11:05,1/3/2011 13:05,1.432,0,1.621,22,100
VT99,1/3/2011 14:05,1/3/2011 16:05,1.312,0.321,1.644,22,100
VT99,1/3/2011 17:05,1/3/2011 19:05,0.667,0.311,1.606,22,100
VT99,1/3/2011 20:05,1/3/2011 22:05,0,1.914,1.614,22,100
VT99,1/3/2011 23:05,1/4/2011 1:05,1.375,0,1.616,22,100
VT99,1/4/2011 2:05,1/4/2011 4:05,1.067,0.571,1.623,22,100
VT99,1/4/2011 5:00,1/4/2011 8:05,2.138,0.473,1.648,23,65
VT99,1/4/2011 9:05,1/4/2011 11:05,2.068,0.662,1.636,22,100
VT99,1/4/2011 12:05,1/4/2011 14:05,2.662,0.667,1.623,22,100
VT99,1/4/2011 15:05,1/4/2011 17:05,2.459,0.851,1.661,22,100
VT99,1/4/2011 18:05,1/4/2011 20:05,3.501,0.874,1.655,22,100
VT99,1/4/2011 21:05,1/4/2011 23:05,3.156,0.741,1.651,22,100
VT99,1/5/2011 0:05,1/5/2011 2:05,3.342,0.562,1.653,22,100
VT99,1/5/2011 3:05,1/5/2011 5:05,3.614,1.108,1.668,22,100
VT99,1/5/2011 6:00,1/5/2011 9:05,2.726,0.621,1.665,23,65
VT99,1/5/2011 10:05,1/5/2011 12:05,1.978,0.52,1.674,22,100
VT99,1/5/2011 13:05,1/5/2011 15:05,2.163,0.984,1.671,22,100
VT99,1/5/2011 16:05,1/5/2011 18:05,2.482,0,1.705,22,100
VT99,1/5/2011 19:05,1/5/2011 21:05,1.607,0.841,1.649,22,100
VT99,1/5/2011 22:05,1/6/2011 0:05,2.116,0.52,1.65,22,100
VT99,1/6/2011 1:05,1/6/2011 3:05,1.866,0.624,1.617,22,100
VT99,1/6/2011 4:05,1/6/2011 6:05,2.989,0.754,1.615,22,100
VT99,1/6/2011 7:00,1/6/2011 10:05,2.006,0.762,1.614,23,65
VT99,1/6/2011 11:05,1/6/2011 13:05,3.29,0.47,1.599,22,100
VT99,1/6/2011 14:05,1/6/2011 16:05,1.994,0.548,1.587,22,100
VT99,1/6/2011 17:05,1/6/2011 19:05,2.129,0.639,1.604,22,100
VT99,1/6/2011 20:05,1/6/2011 22:05,2.751,1.153,1.596,22,100
VT99,1/6/2011 23:05,1/7/2011 1:05,2.802,0.747,1.576,22,100
VT99,1/7/2011 2:05,1/7/2011 4:05,3.383,1.016,1.604,22,100
VT99,1/7/2011 5:05,1/7/2011 7:05,3.7,1.629,1.593,22,100
VT99,1/7/2011 8:00,1/7/2011 11:05,3.812,2.82,1.63,23,65
VT99,1/7/2011 12:05,1/7/2011 14:05,4.49,1.504,1.604,22,100
VT99,1/7/2011 15:05,1/7/2011 17:05,4.884,1.1,1.626,22,100
VT99,1/7/2011 18:05,1/7/2011 20:05,3.425,1.248,1.624,22,100
VT99,1/7/2011 21:05,1/7/2011 23:05,2.802,1.239,1.599,22,100
VT99,1/8/2011 0:05,1/8/2011 2:05,2.552,0.799,1.604,22,100
VT99,1/8/2011 3:05,1/8/2011 5:05,2.348,0.634,1.595,22,100
VT99,1/8/2011 6:05,1/8/2011 8:05,1.577,0.263,1.584,21,95
VT99,1/8/2011 9:00,1/8/2011 12:05,1.598,0,1.581,23,65
VT99,1/8/2011 13:05,1/8/2011 15:05,1.483,0.381,1.602,22,100
VT99,1/8/2011 16:05,1/8/2011 18:05,1.604,0.384,1.613,22,100
VT99,1/8/2011 19:05,1/8/2011 21:05,1.094,0,1.621,22,100
VT99,1/8/2011 22:05,1/9/2011 0:05,1.678,0,1.592,22,100
VT99,1/9/2011 1:05,1/9/2011 3:05,1.633,1.701,1.605,22,100
VT99,1/9/2011 4:05,1/9/2011 6:05,2.842,0,1.63,22,100
VT99,1/9/2011 7:05,1/9/2011 9:05,6.686,2.955,1.701,22,100
VT99,1/9/2011 10:00,1/9/2011 13:05,0.802,0.319,1.593,23,65
VT99,1/9/2011 14:05,1/9/2011 16:05,0.487,0,1.592,22,100
VT99,1/9/2011 17:05,1/9/2011 19:05,2.288,0.416,1.582,22,100
VT99,1/9/2011 20:05,1/9/2011 22:05,1.63,0,1.576,22,100
VT99,1/9/2011 23:05,1/10/2011 1:05,1.333,0,1.581,22,100
VT99,1/10/2011 2:05,1/10/2011 4:05,1.331,0,1.587,22,100
VT99,1/10/2011 5:05,1/10/2011 7:05,5.998,0.17,1.594,22,100
VT99,1/10/2011 8:05,1/10/2011 10:05,3.486,0,1.576,22,100
VT99,1/10/2011 11:00,1/10/2011 14:05,2.013,0.183,1.573,23,65
VT99,1/10/2011 15:05,1/10/2011 17:05,2.807,0,1.57,22,100
VT99,1/10/2011 18:05,1/10/2011 20:05,2.249,0,1.571,22,100
VT99,1/10/2011 21:05,1/10/2011 23:05,1.223,0,1.556,22,100
VT99,1/11/2011 0:05,1/11/2011 2:05,3.359,0,1.566,22,100
VT99,1/11/2011 3:05,1/11/2011 5:05,1.161,0,1.552,22,100
VT99,1/11/2011 6:05,1/11/2011 8:05,2.263,0,1.565,22,100
VT99,1/11/2011 9:05,1/11/2011 11:05,0.448,0,1.583,22,100
VT99,1/11/2011 12:00,1/11/2011 15:05,0.915,0,1.575,23,65
VT99,1/11/2011 16:05,1/11/2011 18:05,0.375,0,1.623,22,100
VT99,1/11/2011 19:05,1/11/2011 21:05,0,0.37,1.62,22,100
VT99,1/11/2011 22:05,1/12/2011 0:05,0,0,1.623,22,100
VT99,1/12/2011 1:05,1/12/2011 3:05,0,0,1.616,22,100
VT99,1/12/2011 4:05,1/12/2011 6:05,0,2.637,1.615,22,100
VT99,1/12/2011 7:05,1/12/2011 9:05,0,2.561,1.6,22,100
VT99,1/12/2011 10:05,1/12/2011 12:05,5.827,1.222,1.577,22,100
VT99,1/12/2011 13:00,1/12/2011 16:05,1.133,0,1.603,23,65
VT99,1/12/2011 17:05,1/12/2011 19:05,1.41,0,1.603,22,100
VT99,1/12/2011 20:05,1/13/2011 0:05,-9,-9,1.673,31,67
VT99,1/13/2011 1:05,1/13/2011 3:05,0,0,1.676,22,100
VT99,1/13/2011 4:05,1/13/2011 6:05,0,0,1.706,22,100
VT99,1/13/2011 7:05,1/13/2011 9:05,0.972,0,1.705,22,100
VT99,1/13/2011 10:05,1/13/2011 12:05,0,0,1.684,22,100
VT99,1/13/2011 13:05,1/13/2011 15:05,0.875,0,1.674,22,100
VT99,1/13/2011 16:00,1/13/2011 19:05,0.594,0,1.658,23,65
VT99,1/13/2011 20:05,1/13/2011 22:05,0,0,1.656,22,100
VT99,1/13/2011 23:05,1/14/2011 1:05,0,0,1.647,22,100
VT99,1/14/2011 2:05,1/14/2011 4:05,0,0,1.654,22,100
VT99,1/14/2011 5:05,1/14/2011 7:05,0.909,0,1.633,22,100
VT99,1/14/2011 8:05,1/14/2011 10:05,0,0,1.648,22,100
VT99,1/14/2011 11:05,1/14/2011 13:05,0,0.335,1.621,22,100
VT99,1/14/2011 14:05,1/14/2011 16:05,1.378,0,1.637,22,100
VT99,1/14/2011 17:00,1/14/2011 20:05,0,0,1.645,23,65
VT99,1/14/2011 21:05,1/14/2011 23:05,0.604,0,1.647,22,100
VT99,1/15/2011 0:05,1/15/2011 2:05,0,0.475,1.639,22,100
VT99,1/15/2011 3:05,1/15/2011 5:05,0,0.335,1.636,22,100
VT99,1/15/2011 6:05,1/15/2011 8:05,0,1.615,1.635,22,100
VT99,1/15/2011 9:05,1/15/2011 11:05,0,0,1.65,22,100
VT99,1/15/2011 12:05,1/15/2011 14:05,0,0.554,1.611,22,100
VT99,1/15/2011 15:05,1/15/2011 17:05,0,0.949,1.642,22,100
VT99,1/15/2011 18:00,1/15/2011 21:05,0,0.78,1.668,23,65
VT99,1/15/2011 22:05,1/16/2011 0:05,0,3.759,1.675,22,100
VT99,1/16/2011 1:05,1/16/2011 3:05,3.481,1.865,1.813,22,100
VT99,1/16/2011 4:05,1/16/2011 6:05,3.176,2.673,1.83,22,100
VT99,1/16/2011 7:05,1/16/2011 9:05,0,2.335,1.837,22,100
VT99,1/16/2011 10:05,1/16/2011 12:05,0,1.941,1.716,22,100
VT99,1/16/2011 13:05,1/16/2011 15:05,0,1.594,1.703,22,100
VT99,1/16/2011 16:05,1/16/2011 18:05,2.354,1.49,1.675,22,100
VT99,1/16/2011 19:00,1/16/2011 22:05,0,1.211,1.647,22,62
VT99,1/16/2011 23:05,1/17/2011 1:05,0,0.606,1.606,22,100
VT99,1/17/2011 2:05,1/17/2011 4:05,0,0.88,1.604,22,100
VT99,1/17/2011 5:05,1/17/2011 7:05,0,0.616,1.567,22,100
VT99,1/17/2011 8:05,1/17/2011 10:05,9.525,0,1.547,22,100
VT99,1/17/2011 11:05,1/17/2011 13:05,0,0,1.513,22,100
VT99,1/17/2011 14:05,1/17/2011 16:05,1.762,0.764,1.528,22,100
VT99,1/17/2011 17:05,1/17/2011 20:05,-9,-9,1.546,22,64
VT99,1/17/2011 21:00,1/18/2011 0:05,3.41,0.772,1.503,23,65
VT99,1/18/2011 1:05,1/18/2011 3:05,2.605,1.249,1.547,22,100
VT99,1/18/2011 4:05,1/18/2011 6:05,0,3.964,1.547,22,100
VT99,1/18/2011 7:05,1/18/2011 9:05,0.199,2.033,1.627,22,100
VT99,1/18/2011 10:05,1/18/2011 12:05,1.692,2.01,1.662,22,100
VT99,1/18/2011 13:05,1/18/2011 15:05,1.216,1.814,1.661,22,100
VT99,1/18/2011 16:05,1/18/2011 18:05,0.96,1.837,1.667,22,100
VT99,1/18/2011 19:05,1/18/2011 21:05,1.31,2.018,1.657,22,100
VT99,1/18/2011 22:00,1/19/2011 1:05,0.918,0.755,1.67,23,65
VT99,1/19/2011 2:05,1/19/2011 4:05,0,0.855,1.696,22,100
VT99,1/19/2011 5:05,1/19/2011 7:05,0.578,0.288,1.693,22,100
VT99,1/19/2011 8:05,1/19/2011 10:05,0.943,1.067,1.672,22,100
VT99,1/19/2011 11:05,1/19/2011 13:05,1.19,0.582,1.697,22,100
VT99,1/19/2011 14:05,1/19/2011 16:05,0,2.578,1.654,22,100
VT99,1/19/2011 17:05,1/19/2011 19:05,2.057,0.388,1.682,22,100
VT99,1/19/2011 20:05,1/19/2011 22:05,0,2.291,1.672,22,100
VT99,1/19/2011 23:00,1/20/2011 2:05,4.673,0.628,1.799,23,65
VT99,1/20/2011 3:05,1/20/2011 5:05,0,0.847,1.721,22,100
VT99,1/20/2011 6:05,1/20/2011 8:05,3.146,2.475,1.658,21,95
VT99,1/20/2011 9:05,1/20/2011 11:05,0,0.581,1.659,22,100
VT99,1/20/2011 12:05,1/20/2011 14:05,3.09,1.848,1.68,22,100
VT99,1/20/2011 15:05,1/20/2011 17:05,0,2.189,1.698,22,100
VT99,1/20/2011 18:05,1/20/2011 20:05,4.357,1.425,1.661,22,100
VT99,1/20/2011 21:05,1/20/2011 23:05,3.043,1.358,1.666,22,100
VT99,1/21/2011 0:00,1/21/2011 3:05,2.731,1.243,1.636,23,65
VT99,1/21/2011 4:05,1/21/2011 6:05,1.191,0.554,1.656,22,100
VT99,1/21/2011 7:05,1/21/2011 9:05,1.178,0,1.641,22,100
VT99,1/21/2011 10:05,1/21/2011 12:05,0,2.138,1.642,22,100
VT99,1/21/2011 13:05,1/21/2011 15:05,2.404,0.54,1.631,22,100
VT99,1/21/2011 16:05,1/21/2011 18:05,0,0.612,1.65,22,100
VT99,1/21/2011 19:05,1/21/2011 21:05,0,1.371,1.662,22,100
VT99,1/21/2011 22:05,1/22/2011 0:05,0,2.652,1.712,22,100
VT99,1/22/2011 1:00,1/22/2011 4:05,0,1.786,1.632,23,65
VT99,1/22/2011 5:05,1/22/2011 7:05,8.853,8.275,1.619,22,100
VT99,1/22/2011 8:05,1/22/2011 10:05,0,0.791,1.628,22,100
VT99,1/22/2011 11:05,1/22/2011 13:05,0,1.393,1.606,22,100
VT99,1/22/2011 14:05,1/22/2011 16:05,0,1.137,1.613,22,100
VT99,1/22/2011 17:05,1/22/2011 19:05,0.674,1.823,1.638,22,100
VT99,1/22/2011 20:05,1/22/2011 22:05,0,2.256,1.618,22,100
VT99,1/22/2011 23:05,1/23/2011 1:05,0,1.377,1.597,22,100
VT99,1/23/2011 2:00,1/23/2011 5:05,0,0.328,1.577,23,65
VT99,1/23/2011 6:05,1/23/2011 8:05,0,0,1.608,22,100
VT99,1/23/2011 9:05,1/23/2011 11:05,10.161,0.808,1.599,22,100
VT99,1/23/2011 12:05,1/23/2011 14:05,0,0.506,1.58,22,100
VT99,1/23/2011 15:05,1/23/2011 17:05,0,0,1.625,22,100
VT99,1/23/2011 18:05,1/23/2011 20:05,0,0.529,1.538,22,100
VT99,1/23/2011 21:05,1/23/2011 23:05,12.546,1.215,1.541,22,100
VT99,1/24/2011 0:05,1/24/2011 2:05,0,2.177,1.518,22,100
VT99,1/24/2011 3:00,1/24/2011 6:05,0,0.608,1.574,23,65
VT99,1/24/2011 7:05,1/24/2011 9:05,0,0.857,1.585,22,100
VT99,1/24/2011 10:05,1/24/2011 12:05,0,0.846,1.531,22,100
VT99,1/24/2011 13:05,1/24/2011 15:05,0,0.828,1.517,22,100
VT99,1/24/2011 16:05,1/24/2011 18:05,0,1.906,1.552,22,100
VT99,1/24/2011 19:05,1/24/2011 21:05,0,2.373,1.54,22,100
VT99,1/24/2011 22:05,1/25/2011 0:05,0,1.291,1.556,22,100
VT99,1/25/2011 1:05,1/25/2011 3:05,12.26,5.546,1.541,22,100
VT99,1/25/2011 4:00,1/25/2011 7:05,13.765,1.001,1.582,23,65
VT99,1/25/2011 8:05,1/25/2011 10:05,8.083,0.894,1.595,22,100
VT99,1/25/2011 11:05,1/25/2011 13:05,4.965,1.988,1.678,22,100
VT99,1/25/2011 14:05,1/25/2011 16:05,0.26,2.949,1.748,22,100
VT99,1/25/2011 17:05,1/25/2011 19:05,0,9.22,1.743,22,100
VT99,1/25/2011 20:05,1/25/2011 22:05,3.608,3.145,1.765,22,100
VT99,1/25/2011 23:05,1/26/2011 1:05,3.555,4.213,1.754,22,100
VT99,1/26/2011 2:05,1/26/2011 4:05,3.962,4.494,1.78,22,100
VT99,1/26/2011 5:00,1/26/2011 8:05,3.704,2.978,1.783,23,65
VT99,1/26/2011 9:05,1/26/2011 11:05,2.664,3.29,1.779,22,100
VT99,1/26/2011 12:05,1/26/2011 14:05,0,2.356,1.753,22,100
VT99,1/26/2011 15:05,1/26/2011 17:05,0,4.364,1.737,22,100
VT99,1/26/2011 18:05,1/26/2011 20:05,1.747,2.561,1.762,22,100
VT99,1/26/2011 21:05,1/26/2011 23:05,0.818,2.006,1.756,22,100
VT99,1/27/2011 0:05,1/27/2011 2:05,0,1.753,1.748,22,100
VT99,1/27/2011 3:05,1/27/2011 5:05,1.847,1.58,1.741,22,100
VT99,1/27/2011 6:00,1/27/2011 9:05,0,0.678,1.718,23,65
VT99,1/27/2011 10:05,1/27/2011 12:05,4.753,0.344,1.821,22,100
VT99,1/27/2011 13:05,1/27/2011 15:05,0,6.749,1.811,22,100
VT99,1/27/2011 16:05,1/27/2011 18:05,4.898,1.081,1.798,22,100
VT99,1/27/2011 19:05,1/27/2011 21:05,4.411,2.894,1.787,22,100
VT99,1/27/2011 22:05,1/28/2011 0:05,0,6.307,1.763,22,100
VT99,1/28/2011 1:05,1/28/2011 3:05,3.841,2.109,1.74,22,100
VT99,1/28/2011 4:05,1/28/2011 6:05,0,0.79,1.71,22,100
VT99,1/28/2011 7:00,1/28/2011 10:05,0,0.892,1.681,23,65
VT99,1/28/2011 11:05,1/28/2011 13:05,0,0.5,1.65,22,100
VT99,1/28/2011 14:05,1/28/2011 16:05,0,0.477,1.653,22,100
VT99,1/28/2011 17:05,1/28/2011 19:05,0,3.322,1.68,22,100
VT99,1/28/2011 20:05,1/28/2011 22:05,0,3.073,1.677,22,100
VT99,1/28/2011 23:05,1/29/2011 1:05,0,1.749,1.666,22,100
VT99,1/29/2011 2:05,1/29/2011 4:05,0,0.555,1.66,22,100
VT99,1/29/2011 5:05,1/29/2011 7:05,0,9.102,1.697,22,100
VT99,1/29/2011 8:00,1/29/2011 11:05,1.975,2.193,1.774,23,65
VT99,1/29/2011 12:05,1/29/2011 14:05,2.771,2.047,1.791,22,100
VT99,1/29/2011 15:05,1/29/2011 17:05,0,4.432,1.826,22,100
VT99,1/29/2011 18:05,1/29/2011 20:05,1.763,2.773,1.741,22,100
VT99,1/29/2011 21:05,1/29/2011 23:05,0,0.605,1.655,22,100
VT99,1/30/2011 0:05,1/30/2011 2:05,0,1.288,1.626,22,100
VT99,1/30/2011 3:05,1/30/2011 5:05,0,0.618,1.679,22,100
VT99,1/30/2011 6:05,1/30/2011 8:05,11.766,1.097,1.67,22,100
VT99,1/30/2011 9:00,1/30/2011 12:05,0,0.543,1.656,23,65
VT99,1/30/2011 13:05,1/30/2011 15:05,0,0,1.645,22,100
VT99,1/30/2011 16:10,1/30/2011 18:10,0,0.705,1.645,22,100
VT99,1/30/2011 19:10,1/30/2011 21:10,0,1.514,1.643,22,100
VT99,1/30/2011 22:10,1/31/2011 0:10,0,1.624,1.628,22,100
VT99,1/31/2011 1:10,1/31/2011 3:10,0,0.963,1.64,22,100
VT99,1/31/2011 4:10,1/31/2011 6:10,0,0,1.615,22,100
VT99,1/31/2011 7:10,1/31/2011 9:10,0,0,1.611,22,100
VT99,1/31/2011 10:05,1/31/2011 13:05,0,0.933,1.609,24,70
VT99,1/31/2011 14:05,1/31/2011 16:05,0,0,1.594,22,100
VT99,1/31/2011 17:05,1/31/2011 19:05,0,4.45,1.603,22,100
VT99,1/31/2011 20:05,1/31/2011 22:05,0,2.692,1.603,22,100
VT99,1/31/2011 23:05,2/1/2011 1:05,0,1.293,1.593,22,100
VT99,2/1/2011 2:05,2/1/2011 4:05,0,1.189,1.594,22,100
VT99,2/1/2011 5:05,2/1/2011 7:05,0,0,1.599,22,100
VT99,2/1/2011 8:05,2/1/2011 10:05,0,0,1.566,22,100
VT99,2/1/2011 11:00,2/1/2011 14:05,0,2.645,1.6,23,65
VT99,2/1/2011 15:05,2/1/2011 17:05,0,1.013,1.598,22,100
VT99,2/1/2011 18:05,2/1/2011 20:05,0,0.88,1.604,22,100
VT99,2/1/2011 21:05,2/1/2011 23:05,0,1.029,1.621,22,100
VT99,2/2/2011 0:05,2/2/2011 2:05,0,0.5,1.634,22,100
VT99,2/2/2011 3:05,2/2/2011 5:05,0,0.489,1.652,22,100
VT99,2/2/2011 6:05,2/2/2011 8:05,0,6.942,1.625,21,95
VT99,2/2/2011 9:05,2/2/2011 11:05,0,0.668,1.619,22,100
VT99,2/2/2011 12:00,2/2/2011 15:05,0,0.575,1.629,23,65
VT99,2/2/2011 16:05,2/2/2011 18:05,0,0.847,1.645,22,100
VT99,2/2/2011 19:05,2/2/2011 21:05,17.537,0,1.645,22,100
VT99,2/2/2011 22:05,2/3/2011 0:05,1.729,1.359,1.635,22,100
VT99,2/3/2011 1:05,2/3/2011 3:05,1.929,0.214,1.639,22,100
